ACS,AGER,ASSOC,BASE,CAT,CLOS,CON,DECK,DET,DIV,FINC,FNBS,FOYER,FRAME,GAR,HEAT,HEAT2,LNDR,METRO,MFGS,PATI,PRCH,SEWER,STOR,WAL1,WAL2,WALS,WATER,AREA,BEDR,COMP,FNSQ,FFNSQ,FPLS,FULB,HAFB,LOTV,PVALU,SALE,FSQFS,STRT,CONPR,SLPR,SQFS,WEIGHT,FUEL,FUEL2,FCONPR,FSLPR,AREA_F,FNSQ_F,FFNSQ_F,SLPR_F,FSLPR_F,CONPR_F,FCONPR_F,LOTV_F,SQFS_F,FSQFS_F,PVALU_F,AUTH
1,2,1,1,1,0,2,2,1,3,1,2,0,1,2,2,0,2,1,3,2,2,1,1,8,2,1,1,0,3,0,0,0,0,2,0,0,184200,201508,,201512,0,580000,2916,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,1,3,1,0,1,2,2,3,0,0,0,1,2,2,0,2,1,3,2,1,1,1,7,8,1,1,0,2,201510,0,0,1,2,0,0,128000,201512,,201412,0,282300,1836,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,1,1,1,0,2,1,1,3,0,1,0,1,2,2,0,2,1,3,1,1,1,1,2,0,2,1,0,3,0,888,0,0,3,0,0,0,201603,,201602,0,269900,2749,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,1,1,1,0,2,2,1,3,1,2,0,1,2,2,0,2,1,3,2,2,1,1,5,7,1,1,3000,3,201503,0,0,1,2,0,0,172100,201411,1675,201501,0,0,1675,30,2,0,0,216300,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,1,1,1,0,2,2,2,3,0,2,0,1,2,2,0,2,1,3,1,2,1,1,2,0,2,1,0,2,201405,0,0,0,2,0,50000,400000,201504,,201305,0,254900,1566,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201304
1,2,1,0,1,0,2,0,1,3,0,0,0,1,0,0,0,0,1,3,0,0,1,2,0,0,0,1,0,0,0,0,0,9,9,9,0,418000,201511,,201601,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201601
1,2,1,1,1,0,2,2,1,3,1,2,2,1,3,1,0,2,1,3,2,1,1,2,2,8,1,2,47496,4,201512,0,0,1,3,1,0,215100,201406,3906,201412,0,0,3906,26,1,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,1,1,0,2,2,1,3,1,2,0,1,2,2,0,2,1,3,2,2,1,1,5,0,2,1,0,3,201511,0,0,0,2,0,0,120000,201511,1582,201505,0,185000,1582,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,1,1,0,2,2,1,3,1,2,2,1,3,2,0,2,1,3,1,1,1,2,8,7,1,1,14300,4,201411,0,0,1,3,1,0,300000,201502,,201405,0,735000,3308,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
1,1,1,1,1,0,1,2,1,3,1,2,0,1,2,2,0,2,1,3,2,1,1,1,4,0,2,1,0,3,201509,0,0,1,2,0,0,0,201502,1920,201505,0,0,1920,32,2,0,0,431200,0,0,0,0,0,0,0,0,0,0,0,201504
0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,1,1,0,2,2,1,3,0,2,1,1,2,2,0,3,1,3,1,1,1,2,5,7,1,1,6400,4,201411,0,0,1,2,1,49900,0,201505,,201406,0,270000,1939,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
1,2,2,1,1,0,0,0,1,3,0,2,1,1,3,2,0,3,1,3,0,1,1,2,2,5,1,1,9825,4,0,0,0,1,2,1,0,0,0,,201411,0,0,2457,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,1,3,1,0,2,2,1,3,2,0,2,1,2,1,0,3,1,3,1,2,1,2,8,0,2,1,9000,5,201603,0,0,0,3,0,0,230000,201507,3209,201512,0,0,3209,28,1,0,0,166400,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,1,1,1,0,2,2,1,3,0,1,2,1,2,2,0,2,1,3,2,1,1,2,5,2,1,1,0,2,201508,0,0,1,2,1,0,431900,201412,2535,201503,0,0,2535,39,2,0,0,474400,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,1,1,0,2,2,1,3,0,2,0,1,3,2,0,2,1,3,1,2,1,1,5,7,1,1,14987,3,201512,0,0,1,2,0,0,275000,201510,,201410,0,0,2915,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,2,1,1,0,2,2,1,3,0,2,1,1,3,2,0,2,1,3,2,1,2,2,5,7,1,2,87120,4,201512,0,0,1,3,1,0,579000,201504,5508,201505,0,0,5508,32,3,0,0,579000,1,0,0,0,0,0,0,0,0,0,0,201504
1,2,1,1,1,0,2,0,1,3,0,2,0,1,2,2,0,3,1,3,0,1,1,2,5,0,0,1,0,3,0,0,0,9,2,1,0,0,201510,,201510,0,0,0,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,1,1,1,0,2,2,1,3,4,2,0,1,3,2,0,2,1,3,1,1,1,1,5,7,1,1,0,3,201603,0,0,0,2,0,30800,242000,201511,1986,201511,0,264000,1986,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,1,1,0,2,2,1,3,0,2,1,1,3,2,0,2,1,3,2,1,1,2,2,8,1,1,0,4,201502,0,0,1,2,1,0,350000,201505,,201408,0,495000,3240,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,1,1,1,0,0,2,1,3,0,2,1,1,3,2,0,3,1,3,1,1,1,2,1,2,1,1,9840,4,201603,0,0,1,3,1,0,450000,0,3618,201508,0,0,3618,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,1,1,1,0,0,2,1,3,0,2,2,1,2,2,0,2,1,3,2,2,1,2,1,0,2,1,10174,4,201603,0,0,1,2,1,0,0,0,2042,201508,0,0,2042,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
2,2,1,1,1,0,2,2,1,3,1,2,0,1,3,2,0,1,1,3,2,1,1,1,2,5,1,1,11280,3,201507,0,0,1,2,0,0,291300,201502,1944,201503,0,245900,1944,24,2,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,2,1,1,0,2,1,1,3,1,1,2,1,3,2,0,2,1,3,2,1,1,2,2,0,2,1,26136,5,201503,1200,0,1,3,1,117000,300000,201412,,201409,0,519000,5616,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,1,1,1,1,0,2,2,1,3,4,2,0,1,2,2,0,2,1,2,1,2,1,1,8,0,2,1,87120,2,201504,0,0,1,2,1,0,0,201406,2100,201410,0,0,2100,52,2,0,0,590000,1,0,0,0,0,0,0,0,0,0,0,201410
1,2,1,3,1,0,2,2,1,3,0,0,2,1,2,2,0,3,1,3,2,1,1,2,5,2,1,1,8712,4,201511,0,0,1,2,1,0,219000,201504,2655,201505,0,240000,2655,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,1,1,1,0,2,2,1,3,0,2,1,1,3,2,0,2,1,3,2,2,1,2,2,7,1,1,0,3,201501,0,0,0,2,0,0,500000,201402,4320,201406,0,0,4320,25,2,0,0,450000,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,1,3,1,0,2,2,1,3,0,0,2,1,2,1,0,3,1,3,1,1,1,2,5,2,1,1,8712,5,0,0,0,1,2,1,0,158100,201511,,201601,0,222500,3209,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201601
1,2,1,3,1,0,2,2,1,3,0,0,1,1,2,2,0,3,1,3,2,1,1,2,2,5,1,1,6840,4,201509,0,0,0,2,1,0,174600,201509,,201506,0,0,2605,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
0,2,2,1,1,0,0,0,1,3,0,2,1,1,0,2,0,2,1,3,0,1,1,2,2,5,1,1,10080,4,0,0,0,1,2,1,0,282300,0,,201510,0,0,3398,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
2,2,1,1,1,0,2,2,1,3,0,2,1,1,2,2,0,2,1,3,2,2,1,2,8,2,1,1,7000,5,201508,0,0,2,4,1,145000,300000,201508,6480,201407,0,955000,6480,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,1,1,1,0,0,1,1,3,0,1,0,1,3,1,0,2,1,3,1,1,1,1,2,7,1,1,0,4,0,885,0,1,3,0,0,0,0,,201512,0,0,2981,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,1,1,1,0,2,1,1,3,1,1,2,1,2,2,0,1,1,3,2,1,1,2,1,0,2,1,4524,4,201501,620,0,1,3,1,0,250000,201410,3006,201406,0,0,3006,33,2,0,0,485100,0,0,0,0,0,0,0,0,0,0,0,201403
1,2,1,3,1,0,0,1,1,3,0,0,2,1,2,2,0,2,1,3,1,1,1,2,8,2,1,1,10890,3,201509,0,0,0,2,1,0,230000,0,,201501,0,0,2160,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,1,3,1,0,2,2,1,3,0,0,2,1,2,2,0,2,1,3,2,1,1,2,5,2,1,1,4950,3,201509,0,0,1,2,1,0,0,201508,2056,201410,0,0,2056,42,2,0,0,228200,0,0,0,0,0,0,0,0,0,0,0,201409
2,2,2,1,1,0,0,2,1,3,0,2,0,1,3,2,0,2,1,3,2,1,1,1,5,2,1,1,32817,3,0,0,0,1,2,0,0,130000,0,,201602,0,0,1397,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,2,1,1,0,0,2,1,3,0,2,0,1,3,2,0,2,1,3,2,1,1,1,5,0,2,1,11305,3,201510,0,0,1,2,0,0,211000,0,,201503,0,0,2844,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,2,1,1,0,2,1,1,3,0,2,2,1,3,2,0,2,1,3,2,1,1,2,5,7,1,1,8712,4,201505,0,0,1,2,1,23600,0,201412,,201412,0,255700,3179,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,1,1,1,0,2,2,1,3,1,1,0,1,3,2,0,1,1,3,1,1,1,1,5,7,1,1,9350,4,201507,1506,0,1,3,0,0,290000,201504,3712,201504,0,0,3712,76,2,0,0,329000,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,1,1,1,0,2,1,1,3,0,2,1,1,3,2,0,2,1,3,1,1,1,2,5,2,1,1,26964,4,0,0,0,1,3,1,89000,450000,201510,,201510,0,480000,3250,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,2,1,1,0,2,2,1,3,1,2,2,1,3,2,0,2,1,3,1,1,1,2,5,7,1,1,12000,3,201509,0,0,1,2,1,0,350000,201504,3007,201504,0,0,3007,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,1,1,1,0,2,2,1,3,1,2,1,1,3,2,0,2,1,3,2,1,1,2,5,7,1,1,21780,4,201505,0,0,1,2,1,0,0,201410,3170,201501,0,0,3170,26,2,0,0,469800,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,1,1,0,2,1,1,3,1,2,0,1,3,2,4,2,1,3,2,2,1,1,5,7,1,1,13068,3,201507,0,0,1,2,1,32000,200000,201601,,201505,0,299000,2000,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,2,1,0,0,2,2,3,0,0,0,1,4,0,0,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,77900,0,,201512,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,1,3,1,0,2,2,1,3,0,0,0,1,2,1,0,2,1,3,1,1,1,1,2,0,2,1,0,3,201504,0,0,0,3,0,0,0,201410,2166,201408,0,0,2166,42,1,0,0,230000,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,1,1,0,2,1,1,3,1,2,0,1,3,2,0,2,1,3,2,1,1,1,2,8,1,1,43560,3,0,0,0,1,2,1,140000,395000,201506,,201508,0,500000,3132,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,1,1,0,2,2,1,3,1,1,0,1,3,2,0,1,1,3,2,2,1,1,5,0,2,1,0,3,0,934,0,1,2,0,0,210000,201512,,201512,0,236800,2659,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,1,3,1,0,0,2,1,3,0,0,0,1,2,2,0,2,1,3,2,1,1,1,5,7,1,1,9356,3,201604,0,0,1,2,0,0,224900,0,1673,201508,0,0,1673,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,1,1,1,0,2,2,1,3,1,2,1,1,3,2,0,3,1,3,2,1,1,2,5,7,1,1,12000,4,201508,0,0,1,2,1,0,390000,201410,3672,201504,0,0,3672,29,2,0,0,370000,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,1,1,0,2,2,1,3,1,2,0,1,2,2,0,2,1,3,2,2,2,1,5,7,1,2,43560,3,201506,0,0,0,1,0,0,100000,201408,,201408,0,0,1344,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,1,1,1,0,2,0,1,3,0,2,1,1,0,0,0,0,1,3,0,0,1,2,0,0,0,1,0,4,0,0,0,9,3,1,0,0,201507,,201507,0,427000,2400,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,2,1,0,0,0,1,3,0,0,0,1,2,2,0,2,1,3,0,1,2,1,5,0,2,1,87120,3,0,0,0,0,2,0,0,0,0,,201509,0,0,1377,27,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,3,1,0,0,2,1,3,0,0,0,1,2,0,0,2,1,3,1,1,1,1,2,0,2,1,0,0,0,0,0,9,9,9,0,0,0,,201511,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
2,2,2,1,1,0,2,2,1,3,1,2,0,1,3,2,0,2,1,3,2,1,1,1,5,2,1,1,13000,3,201502,0,0,1,2,0,0,125000,201502,1405,201409,0,197900,1405,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,1,1,0,2,2,1,3,1,2,0,1,3,2,0,2,1,3,2,1,2,1,5,2,1,2,0,2,201603,0,0,1,2,1,0,349000,201508,3192,201508,0,0,3192,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,1,1,0,2,2,1,3,1,2,0,1,2,2,0,2,1,3,2,2,1,1,5,0,2,1,0,3,201601,0,0,0,2,0,0,100000,201601,1440,201509,0,156000,1440,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,1,3,1,0,2,1,2,3,1,0,2,1,2,2,0,2,1,3,1,2,1,2,2,8,1,1,0,3,201509,0,0,1,3,1,0,364800,201505,3090,201411,0,0,3090,52,2,0,0,670600,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,1,1,1,0,2,2,1,3,1,2,1,1,3,2,0,3,1,3,2,1,1,2,8,2,1,1,0,4,0,0,0,1,2,1,0,204100,201601,,201512,0,690000,3780,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,1,1,1,0,1,1,2,3,4,0,0,1,2,2,0,2,1,2,1,1,1,1,2,1,1,1,0,2,0,0,0,1,2,0,0,225000,201508,,201509,0,349000,1852,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,1,1,0,2,2,1,3,1,2,1,1,3,2,0,2,1,3,2,1,1,2,5,7,1,1,0,4,201504,0,0,1,2,1,0,330000,201411,2600,201411,0,0,2600,26,2,0,0,350000,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,1,3,1,0,2,2,1,3,1,0,0,1,2,2,0,2,1,3,1,2,1,1,5,0,2,1,7800,2,201507,0,0,1,2,1,0,137600,201501,2106,201504,0,0,2106,32,2,0,0,269600,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,1,3,1,0,2,2,1,3,0,0,2,1,3,2,0,0,1,3,2,1,1,2,5,2,1,1,0,0,201507,0,0,0,9,9,0,170200,201507,,201504,0,0,4545,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,1,1,1,0,2,1,1,3,1,1,0,1,3,2,0,2,1,3,2,1,1,1,5,7,1,2,24355,4,201506,600,0,1,3,0,0,215000,201505,2400,201501,0,0,2400,30,2,0,0,255000,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,1,1,1,0,2,2,1,3,2,2,1,1,3,2,0,2,1,3,2,1,1,2,5,2,1,1,0,4,201502,0,0,1,2,1,0,167200,201409,,201411,0,0,3455,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,1,1,1,0,2,2,1,3,4,2,1,1,2,2,0,2,1,3,2,1,1,2,5,7,1,1,30492,4,201402,0,0,1,2,1,45000,200000,201503,,201308,0,299900,2757,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201308
1,2,1,3,1,0,0,1,2,3,0,0,2,1,1,2,0,3,1,3,2,1,1,2,5,7,1,1,0,2,0,0,0,0,2,1,0,0,0,,201603,0,0,1500,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,2,1,1,0,0,2,1,3,0,2,2,1,2,2,0,2,1,3,2,1,1,2,5,2,1,1,9775,3,0,0,0,1,2,0,0,150000,0,,201507,0,0,1800,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,1,1,1,0,2,2,1,3,1,1,2,1,2,2,0,3,1,3,2,2,1,2,5,1,1,1,5000,4,201503,560,0,1,2,1,0,219200,201410,2655,201411,0,0,2655,52,2,0,0,278500,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,2,1,1,0,2,2,1,3,1,1,0,1,3,2,0,2,1,3,2,1,1,1,5,7,1,1,24258,3,201602,1000,0,1,2,0,0,210000,201509,2600,201509,0,0,2600,46,2,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,1,1,0,0,2,1,3,0,2,1,1,2,2,0,2,1,3,2,1,1,2,2,1,1,1,8400,4,201507,0,0,1,3,1,0,278000,0,,201210,0,0,3667,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201210
1,2,2,2,1,0,2,2,1,3,1,0,0,1,2,2,0,2,1,3,2,1,1,1,5,0,2,1,12150,3,201508,0,0,0,2,0,0,160000,201503,1315,201504,0,0,1315,63,2,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,201503
1,2,2,1,1,0,2,1,1,3,0,1,0,1,3,2,0,2,1,3,2,1,1,1,5,7,1,1,15000,3,201509,900,0,1,2,1,36000,175000,201510,2754,201505,0,265000,2754,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,1,1,1,1,0,2,2,1,3,0,1,2,1,3,2,0,3,1,3,2,1,1,2,2,5,1,1,17424,4,201506,2000,0,1,4,1,0,492000,201512,,201501,0,470000,6734,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,1,1,0,2,2,1,3,1,2,2,1,3,2,0,2,1,3,1,1,1,2,5,7,1,1,7860,3,201508,0,0,1,2,1,40000,196000,201601,,201505,0,221400,1610,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,1,1,0,2,2,1,3,1,2,2,1,3,2,0,2,1,3,1,1,1,2,8,0,2,1,11000,4,201510,0,0,1,3,1,0,350000,201412,3240,201412,0,0,3240,35,2,0,0,843000,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,1,3,1,0,1,2,2,3,0,0,2,1,2,2,0,3,1,3,2,1,1,2,5,2,1,1,0,3,201601,0,0,1,2,1,0,122500,201512,1932,201510,0,138000,1932,24,1,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,1,1,1,0,2,1,1,3,1,1,0,1,3,2,0,1,1,3,1,1,1,1,5,7,1,1,11340,4,201510,1628,0,1,3,1,0,263000,201504,4320,201503,0,0,4320,76,2,0,0,259000,0,0,0,0,0,0,0,0,0,0,0,201503
0,2,1,1,1,0,0,0,1,3,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,9,9,9,0,0,0,,201511,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,1,1,0,1,2,2,3,0,2,1,1,2,2,0,2,1,3,1,1,1,2,5,7,1,1,0,2,201501,0,0,1,2,1,0,0,201411,2995,201403,0,0,2995,25,2,0,0,391500,0,0,0,0,0,0,0,0,0,0,0,201310
1,2,1,1,1,0,2,0,1,3,0,0,0,1,0,0,0,0,1,3,0,0,1,2,0,0,0,1,0,4,0,0,0,9,2,1,0,0,201509,,201508,0,0,3130,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,1,1,0,2,2,1,3,0,2,2,1,2,2,0,2,1,3,2,1,1,2,5,7,1,1,5750,3,201503,0,0,1,2,1,30000,0,201410,,201410,0,180100,2061,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,1,1,0,2,2,1,3,4,2,2,1,3,2,0,3,1,3,1,2,1,2,5,7,1,1,39204,5,0,0,0,1,3,1,52000,224000,201506,,201509,0,229000,2200,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,1,1,1,0,0,2,1,3,0,1,2,1,3,2,0,3,1,3,2,1,1,2,8,7,1,1,13068,4,0,1423,0,1,3,1,0,287500,0,,201512,0,0,5121,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,1,1,1,0,2,2,1,3,0,2,0,1,2,2,0,2,1,3,2,1,1,1,2,5,1,1,0,3,201506,0,0,1,2,1,0,175000,201411,2592,201503,0,0,2592,40,2,0,0,390000,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,1,1,1,0,2,2,1,3,0,2,1,1,3,2,0,3,1,3,1,2,1,2,1,2,1,1,10625,4,0,0,0,2,4,1,0,350000,201604,,201506,0,924900,4752,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,1,3,1,0,2,2,1,3,4,0,0,1,3,2,0,2,1,3,2,1,1,1,2,5,1,1,8712,3,0,0,0,0,2,0,0,213100,201510,,201512,0,213400,2287,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,1,1,1,0,2,2,1,3,4,1,1,1,3,2,0,2,1,3,1,1,1,2,5,7,1,1,34848,4,0,1800,0,9,4,1,0,641600,201510,,201511,0,974800,7344,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,201510
1,2,1,1,1,0,0,2,2,3,0,2,0,1,2,2,0,2,1,3,2,1,1,1,2,5,1,1,0,2,0,0,0,1,1,1,0,130400,0,,201407,0,0,1415,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,1,1,1,0,2,2,1,3,1,2,1,1,3,2,0,3,1,3,2,2,1,2,8,2,1,1,0,4,201501,0,0,1,3,1,0,345000,201407,3888,201408,0,0,3888,26,2,0,0,530000,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,2,3,1,0,0,2,2,3,0,0,1,1,2,2,0,2,1,3,2,2,1,2,5,0,2,1,0,2,0,0,0,0,2,1,0,431000,0,,201504,0,0,1953,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,1,1,0,2,1,1,3,1,1,0,1,2,1,0,2,1,3,1,1,1,1,2,0,2,1,0,3,201510,850,0,0,3,0,0,0,201509,2735,201506,0,0,2735,38,1,0,0,274900,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,1,1,0,0,2,1,3,0,1,2,1,2,2,0,1,1,3,1,2,1,2,5,0,2,1,3000,4,0,1000,0,1,3,1,0,300000,0,,201509,0,0,3240,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,2,3,1,0,2,2,1,3,0,0,2,1,2,2,0,2,1,3,1,2,1,2,5,0,2,1,8233,3,201501,0,0,2,2,1,19200,0,201504,,201306,0,117500,1450,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201306
1,2,1,1,1,0,2,2,1,3,3,2,2,1,3,2,0,3,1,3,1,1,1,2,5,2,1,1,14918,4,201511,0,0,0,3,1,0,378400,201504,3054,201507,0,0,3054,33,2,0,0,383000,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,1,1,1,0,2,2,1,3,0,1,0,1,2,2,0,1,1,2,2,2,1,2,2,5,1,1,0,2,201502,404,0,1,2,1,0,172200,201407,2290,201409,0,0,2290,26,2,0,0,389500,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,1,1,0,2,2,1,3,1,1,2,1,3,2,0,2,1,3,2,1,1,2,5,7,1,1,43560,4,201504,1000,0,1,3,1,0,499000,201411,4200,201411,0,0,4200,26,2,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,1,1,1,0,2,2,2,3,1,2,2,1,2,2,0,2,1,3,1,1,1,2,5,7,1,1,0,3,201507,0,0,1,2,1,0,200000,201503,1841,201411,0,0,1841,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,1,1,1,0,0,2,1,3,0,2,0,1,2,2,0,2,1,3,2,1,1,1,5,2,1,1,6534,3,0,0,0,0,2,1,0,249500,0,,201511,0,0,2689,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,1,1,1,0,0,1,1,3,0,1,0,1,3,2,0,2,1,3,2,1,1,1,8,2,1,1,10150,4,201508,0,0,1,3,0,0,300000,0,,201505,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,1,1,0,2,2,1,3,1,2,0,1,3,2,0,2,1,3,2,1,1,1,5,7,1,1,14300,3,201502,0,0,1,2,1,0,170000,201409,,201409,0,0,2000,42,2,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,201409
1,2,2,1,1,0,2,2,1,3,0,2,2,1,3,2,0,2,1,3,1,1,1,2,4,2,1,1,15000,4,201503,0,0,1,3,1,84500,0,201506,,201410,0,460000,3201,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,1,1,0,0,1,1,3,0,2,1,1,2,2,0,2,1,3,1,1,1,2,5,2,1,1,18540,4,201509,0,0,1,3,1,0,250100,0,,201505,0,0,2853,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,1,1,0,2,2,1,3,1,2,0,1,3,2,0,2,1,3,2,2,1,1,5,0,2,1,0,3,201510,0,0,1,2,1,0,160000,201507,1572,201507,0,0,1572,39,2,0,0,182100,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,1,1,0,0,1,1,3,0,2,0,1,3,2,0,2,1,3,1,1,1,1,5,2,1,1,15000,3,0,0,0,1,3,0,0,259600,0,,201510,0,0,2473,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,1,3,1,0,2,2,1,3,0,0,0,1,3,2,0,2,1,3,2,1,1,1,5,7,1,1,0,2,201508,0,0,0,2,0,0,292000,201405,2160,201410,0,0,2160,35,2,0,0,292000,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,1,2,1,0,0,2,2,3,0,0,0,1,2,1,0,2,1,3,1,1,1,1,5,2,1,1,4356,3,0,0,0,0,2,0,0,641600,0,,201508,0,0,1664,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201508
